"manuscript","place_label","former_owner_name","current_owner_name","begin","end","collection_label","con_label","note","year","century"
"http://ldf.fi/mmm/manifestation_singleton/sdbm_12993","Leyden","Meerman, Gerard, 1722-1771",NA,"1500-01-01",1601-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Folio; ""iussu Imper. Constantini Porphyrogentiae in unum collecti.""; Phillipps6762; No longer held by Yale University",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_12994","Leyden","Thorpe, Thomas, 1791-1851",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1527",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_12995","Leyden","Paris, Jesuit college of Clermont",NA,"1400-01-01",1501-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1991",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_12996","Leyden","Thorpe, Thomas, 1791-1851",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1528",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_12997","Leyden","Meerman, Gerard, 1722-1771",NA,"1500-01-01",1601-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Meerman221; Phillipps3084
MIGRATION_ISSUE: Secondary Source field in the legacy database was The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_12999","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1531",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_130","London","Phillipps, Thomas, Sir, 1792-1872",NA,"1315-01-01",1336-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps3638",1336,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_1300","London","Phillipps, Thomas, Sir, 1792-1872",NA,"1360-01-01",1361-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps8522",1361,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13000","Leyden","Leiden, Universiteitsbibliotheek",NA,"1515-01-01",1536-12-31,"Bibliotheca Universitatis Leidensis, Codices Manuscripti, v. 8","Paper","Vellum",1536,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13004","Leyden","Thorpe, Thomas, 1791-1851",NA,"1400-01-01",1501-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","2 volumes; Phillipps1534",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13005","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1535",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13006","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1536",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13008","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1537",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13009","Leyden","Paris, Jesuit college of Clermont",NA,"0900-01-01",1001-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Parchment","Phillipps1538",1001,11
"http://ldf.fi/mmm/manifestation_singleton/sdbm_1301","London","Royez (Jean-François-Joseph)(+1823)",NA,"1000-01-01",1101-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Incipit: ""Verius haec eadem possunt."" Phillipps4388
MIGRATION_ISSUE: Secondary Source field in the legacy database was The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)",1101,12
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13010","Leyden","Thorpe, Thomas, 1791-1851",NA,"1500-01-01",1526-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1539",1526,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13011","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1540",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13012","Leyden","Askew (Anthony)",NA,"1440-01-01",1461-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Parchment","MIGRATION_ISSUE: Secondary Source field in the legacy database was Jordanus",1461,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13014","Leyden","Paris, Jesuit college of Clermont",NA,"1540-01-01",1561-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1544",1561,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13015","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1548",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13017","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","John Philoponus was previously confused with John the Grammarian (LC NAF); Phillipps1549",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_1302","London","Heber, Richard, 1773-1833",NA,"1300-01-01",1401-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps8222",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13020","Leyden","Phillipps, Thomas, Sir, 1792-1872",NA,"1400-01-01",1501-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Folio; fig.; Phillipps1551",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13021","Leyden","Phillipps, Thomas, Sir, 1792-1872",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1553",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13022","Leyden","Thorpe, Thomas, 1791-1851",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1554",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13023","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1555",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13024","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1556; also bound with Latin edition of Plutarchs De fortuna et virtute Alexandri Magni (Ascensianis, Paris, 1505). Thomas Rodd acted as agent for Sir Thomas Phillipps in the Meerman sale (see A. N. L. Munby, ""The Formation of the Library Up to the Year 1840,"" vol. 3 in Phillipps Studies, Cambridge Univ. Press, 1954, pp. 26-27.)",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13025","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1557",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13026","Leyden","Thorpe, Thomas, 1791-1851",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1558",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13027","Leyden","Phillipps, Thomas, Sir, 1792-1872",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1561",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13029","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1562",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_1303","London","Thorpe, Thomas, 1791-1851",NA,"1251-01-01",1301-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps4344",1301,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13030","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1563",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13031","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1565",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13032","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1566",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13033","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1567",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13034","Leyden","Thorpe, Thomas, 1791-1851",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1568",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13035","Leyden","Meerman, Gerard, 1722-1771",NA,"1300-01-01",1401-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Phillipps6763
MIGRATION_ISSUE: Secondary Source field in the legacy database was Faye & Bond, p. 61, no. 34",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13036","Leyden","Meerman, Gerard, 1722-1771",NA,"1500-01-01",1601-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Phillipps MS no. 3892? From the Meerman Collection.
MIGRATION_ISSUE: Secondary Source field in the legacy database was Bond P61-33",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13037","Leyden","Phillipps, Thomas, Sir, 1792-1872",NA,"1300-01-01",1401-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1569",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13039","Leyden","Phillipps, Thomas, Sir, 1792-1872",NA,"1300-01-01",1401-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1571",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_1304","London","Phillipps, Thomas, Sir, 1792-1872",NA,"1300-01-01",1401-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps MS no. 3654. With grotesque drawings, imperfect at the beginning.",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13040","Leyden","Phillipps, Thomas, Sir, 1792-1872",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1572",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13044","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1574",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13045","Leyden","Phillipps, Thomas, Sir, 1792-1872",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1575",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13046","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1576",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13047","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1577",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13048","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1578",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13049","Leyden","Phillipps, Thomas, Sir, 1792-1872",NA,"1400-01-01",1501-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1579",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_1305","London","Heber, Richard, 1773-1833",NA,"1395-01-01",1416-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Phillipps8228",1416,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13050","Leyden","Phillipps, Thomas, Sir, 1792-1872",NA,"1400-01-01",1501-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1580",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13051","Leyden","Meerman, Gerard, 1722-1771",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","MIGRATION_ISSUE: Secondary Source field in the legacy database was Faye and Bond, p. 45, no. 240",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13053","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1581",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13054","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1582",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13055","Leyden","Libri, Guillaume, 1803-1869",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1583",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13056","Leyden","Paris, Jesuit college of Clermont",NA,"1540-01-01",1561-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1584",1561,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_1306","London","North, Frederick, Earl of Guilford, 1766-1827",NA,"1318-01-01",1319-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Phillipps8268",1319,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13060","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Parchment","Folio minori",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13061","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","3 vols: 342+484+446; price hard to read, could also be 200p; Phillipps1586",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13062","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1587",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13063","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1588",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13064","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1589",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13067","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1591",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13068","Leyden","Thorpe, Thomas, 1791-1851",NA,"1540-01-01",1561-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1594",1561,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13069","Leyden","Thorpe, Thomas, 1791-1851",NA,"1440-01-01",1461-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1597",1461,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13070","Leyden","Paris, Jesuit college of Clermont",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1601",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13073","Leyden","Paris, Jesuit college of Clermont",NA,"1400-01-01",1501-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1604",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_13075","Leyden","Thorpe, Thomas, 1791-1851",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1608",1601,17
